title,rating,number_of_reviews,bought_in_last_month,current/discounted_price,price_on_variant,listed_price,is_best_seller,is_sponsored,is_couponed,delivery_details,sustainability_badges,collected_at,coupon_amount,delivery_cost,est_delivery_date,is_free_delivery,has_fast_delivery,fastest_delivery_date,delivery_weekday,main_sustainability_badge,extra_badges_count
"TP-Link Archer BE6500 Dual-Band Wi-Fi 7 Router (Archer BE400) | Dual 2.5 Gbps Ports USB 3.0 | Covers up to 2,400 Sq. ft and 90 Devices | Quad-core CPU| HomeShield, Private IoT for Network Security",4.5,387,2000,159.99,110.12,179.99,False,False,Save $15.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,$15.00,0.0,2025-09-01,False,False,,Mon,None,0
"Plantronics - Voyager 5200 UC (Poly) - Bluetooth Single-Ear (Monaural) Headset - USB-A Compatible to connect to your PC and/or Mac - Works with Teams, Zoom & more - Noise Canceling",4.1,4968,2000,114.9,72.15,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,0,0.0,2025-09-01,False,False,,Mon,None,0
ASURION 2 Year Laptop Protection Plan ($250 - $299.99),4.4,1066,0,,47.99,0.0,False,False,No Coupon,,None,2025-08-21 11:21:13,0,0.0,,False,False,,,None,0
"Western Digital 4TB WD Red Plus NAS Internal Hard Drive HDD - 5400 RPM, SATA 6 Gb/s, CMR, 256 MB Cache, 3.5"" -WD40EFPX",4.4,5774,1000,84.99,81.59,99.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,0,0.0,2025-09-01,False,False,,Mon,None,0
Edifier R1280T Powered Bookshelf Speakers - 2.0 Active Near Field Studio Monitor Speaker - Wooden Enclosure - 42 Watts RMS Power,4.6,18739,2000,149.99,119.99,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:13,0,0.0,2025-09-01,False,False,,Mon,None,0
Apple AirPods Pro (2nd generation) with MagSafe Charging Case (USB-C) (Renewed),4.3,1282,2000,125.99,0.0,169.99,False,False,No Coupon,,None,2025-08-21 11:21:13,0,0.0,,False,False,,,None,0
"HP 30A Black Toner Cartridge | Works with HP LaserJet Pro M203 Series, HP LaserJet Pro MFP M227 Series | CF230A",4.7,2298,2000,,90.89,0.0,False,False,No Coupon,,None,2025-08-21 11:21:13,0,0.0,,False,False,,,None,0
"HP 936 Cyan/Magenta/Yellow Standard Yield Ink Cartridges, 3/Pack (6C3Z3LN)",4.7,208,2000,95.89,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"Epson FastFoto FF-680W Wireless High-Speed Photo and Document Scanning System, Black",4.5,3386,1000,629.99,499.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"Amazon Basics USB-A to USB-B 2.0 Cable for Printer or External Hard Drive, Gold-Plated Connectors, Black, 10 Foot",4.7,133818,5000,7.42,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"JBL PartyBox Wireless Mic - 2X Digital Wireless Microphones, Rechargeable Battery (20hrs - 700mAh), Clear Voice, Crisp Sound, Stable 2.4GHz Connection, Compatible with All PartyBox Speakers (Black)",4.7,1375,2000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:14,0,0.0,,False,False,,,None,0
"HP Color Laserjet Pro MFP 3301fdw Wireless All-in-One Color Laser Printer, Office Printer, Scanner, Copier, Fax, ADF, Duplex, Best-for-Office (499Q5F)",3.5,520,1000,579.0,408.5,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Sony WH-1000XM5 Premium Noise Canceling Headphones, Auto NC Optimizer, 30-Hour Battery, Alexa Voice Control, Black",4.3,17844,1000,273.99,210.78,399.99,False,False,No Coupon,"Delivery Mon, Sep 1",Alexa Built-in,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,Alexa Built-in,0
"Brother HL-L3280CDW Wireless Compact Digital Color Printer with Laser Quality Output, Duplex, Mobile Printing & Ethernet | Includes 2 Month Refresh Subscription Trial¹,Works with Alexa",4.2,478,1000,344.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
"Polaroid Color 600 Film Triple Pack, 24 Photos (6273)",4.3,787,3000,59.99,58.26,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"EPSON 232 Claria Ink Standard Capacity Black Cartridge (T232120-S) Works with WorkForce WF-2930, WF-2950, Expression XP-4200, XP-4205",4.4,2570,5000,21.99,19.95,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"Samsung 65-Inch Class OLED 4K S90D Series HDR+ Smart TV w/Dolby Atmos, Object Tracking Sound Lite, Motion Xcelerator, Real Depth Enhancer, 4K AI Upscaling, Alexa Built-in (QN65S90D, 2024 Model)",4.1,812,500,,1.0,0.0,False,False,No Coupon,,Alexa Built-in,2025-08-21 11:21:14,0,0.0,,False,False,,,Alexa Built-in,0
Canon EF 50mm f/1.8 STM Lens,4.8,17945,2000,,139.2,0.0,True,False,No Coupon,,None,2025-08-21 11:21:14,0,0.0,,False,False,,,None,0
"HP 134X Black High-yield Toner Cartridge | Works with HP LaserJet M209 Series, HP LaserJet MFP M234 Series | W1340X",4.6,791,2000,,104.89,0.0,False,False,No Coupon,,None,2025-08-21 11:21:14,0,0.0,,False,False,,,None,0
"Samsung 34' Odyssey G5 Ultra-Wide Gaming Monitor with 1000R Curved Screen, 165Hz, 1ms, FreeSync Premium, Large Display, Eye Comfort, Multiple Ports, WQHD, LC34G55TWWNXZA, Black",4.2,2184,1000,299.99,0.0,399.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP Smart Tank 5000 Wireless All-in-One Ink Tank Printer with up to 2 years of ink included, mobile print, scan, copy",3.9,2472,1000,169.99,144.49,239.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"Garmin Dash Cam™ Mini 3, Ultracompact 1080p HD Dash Cam with a 140-degree Field of View, Built in Clarity™ Polarizer, Voice Controlled, Automatic Recording",4.2,625,2000,119.0,0.0,149.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:14,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",4.7,8,0,49.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 210A Cyan Toner Cartridge | Works Color Laserjet Pro 4201, Color Laserjet Pro MFP 4301 Series | W2101A",4.8,119,2000,134.99,0.0,183.29,False,False,No Coupon,Delivery Sep 1 - 9,None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,,None,0
"Brother Color Laser Printer All-in-One with Scanner, Copier and Fax - Professional Wireless Business Printer with Auto Duplex and 250-Sheet Capacity for Small Office (MFC-L3720CDW)",4.2,553,1000,,410.0,0.0,False,False,No Coupon,,Works with Alexa,2025-08-21 11:21:25,0,0.0,,False,False,,,Works with Alexa,0
"VIZIO 24-inch D-Series Full HD 1080p Smart TV with Apple AirPlay and Chromecast Built-in, Alexa Compatibility, D24f-J09, 2022 Model",4.2,13867,2000,,89.76,0.0,False,False,No Coupon,,Works with Alexa,2025-08-21 11:21:25,0,0.0,,False,False,,,Works with Alexa,0
"HP 210A Yellow Toner Cartridge | Works Color Laserjet Pro 4201, Color Laserjet Pro MFP 4301 Series | W2102A",4.8,114,2000,134.99,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer MAX C Batteries, Premium Alkaline C Cell Batteries (8 Battery Count)",4.8,24652,7000,14.97,13.94,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Avery Flexible Printable Name Tags, 2-1/3"" x 3-3/8"", Matte White, 400 Removable Name Badges for Laser and Inkjet Printers (5395)",4.7,2617,3000,38.69,34.27,78.5,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Skullcandy Hesh Evo Wireless Over-Ear Bluetooth Headphones with Charging Cable, Noise Isolating, Up to 36 Hours Battery, Foldable Lightweight Design, Microphone for iPhone Android - True Black",4.5,1623,2000,54.99,53.34,104.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Apple Watch Ultra [GPS + Cellular 49mm] Titanium Case with Midnight Ocean Band, One Size (Renewed)",4.1,1908,1000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:25,0,0.0,,False,False,,,None,0
"Koss KPH7 Lightweight Portable Headphone, Black",4.2,9680,8000,4.95,0.0,6.99,False,False,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
ASURION 3 Year Home Improvement Protection Plan ($125 - $149.99),4.2,1196,0,,23.99,0.0,False,False,No Coupon,,None,2025-08-21 11:21:25,0,0.0,,False,False,,,None,0
Texas Instruments TI-30XS Multiview Scientific Calculator (Pink),4.7,119,5000,27.1,22.99,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Insta360 Link 2 - PTZ 4K Webcam for PC/Mac, 1/2"" Sensor, AI Tracking, HDR, AI Noise-Canceling Mic, Gesture Control for Streaming, Video Calls, Gaming, Works with Zoom, Teams, Twitch & More",4.6,685,1000,149.99,0.0,199.99,False,False,No Coupon,"Delivery Mon, Sep 1",Carbon impact,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,Carbon impact,0
"Energizer AA and AAA Batteries, 48 Count, Combo Pack Contains 24 Max Double A and 24 Max Triple A Batteries",4.8,70083,40000,23.1,0.0,38.98,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Energizer AA Batteries Alkaline Power, 32 Count Alkaline Double A Battery Pack",4.8,61158,100000,16.95,0.0,19.98,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
Buffalo Games - Gold - Eric Dowdle - Golden Gate Bridge - 500 Piece Jigsaw Puzzle for Adults - Challenging Puzzle Perfect for Game Nights,0.0,0,50,12.0,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"JBL Tune Flex - True Wireless Noise Cancelling Earbuds (Black), Small",4.0,9593,2000,59.95,0.0,99.95,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Casio MS-80B Calculator – Desktop Calculator with Tax & Currency Tools | General Purpose | Large Display | Ideal for Home, Office & Everyday Math",4.7,13920,7000,8.99,0.0,9.98,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Lexar E-Series 128GB Micro SD Card 2 Pack, microSDXC UHS-I Flash Memory Card with Adapter, 100MB/s, C10, U3, A1, V30, Full HD, 4K UHD, High Speed TF Card",4.7,39047,6000,,22.03,0.0,False,False,No Coupon,,None,2025-08-21 11:21:25,0,0.0,,False,False,,,None,0
"Energizer Alkaline Power C Batteries (12 Pack), Long-Lasting Alkaline C Cell Batteries",4.8,7363,4000,19.11,0.0,25.98,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG MUF-256AB/AM FIT Plus 256GB - 300MB/s USB 3.1 Flash Drive, Gunmetal Gray",4.7,37622,5000,22.99,22.49,32.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"ViewSonic VX3276-MHD 32 Inch 1080p Widescreen IPS Monitor with Ultra-Thin Bezels, Screen Split Capability HDMI and DisplayPort",4.5,7631,1000,,184.99,0.0,False,False,No Coupon,,None,2025-08-21 11:21:25,0,0.0,,False,False,,,None,0
Intel® Core™ i7-12700KF Desktop Processor 12 (8P+4E) Cores up to 5.0 GHz Unlocked LGA1700 600 Series Chipset 125W,4.7,2876,1000,174.95,172.9,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"EPSON 522 EcoTank Ink Ultra-high Capacity Bottle Black (T522120-S) Works with EcoTank ET-2720, ET-2800, ET-2803, ET-2840, ET-4700, ET-4800, ET-4810",4.8,9189,6000,17.99,17.63,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Garmin fēnix 7 Pro Sapphire Solar, Multisport GPS Smartwatch, Built-in Flashlight, Solar Charging Capability, Black",4.6,1523,500,744.0,0.0,899.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Brother Genuine P-Touch, TZe-231 2 Pack Tape (TZE2312PK) ½”(0.47”) x 26.2 ft. (8m) 2 Count (Pack of 1) Laminated P-Touch Tape, Black on White",4.8,25027,4000,25.78,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"JBL Endurance Peak 3 - Dust and Water Proof (IP68) True Wireless Active Earbuds, Pure Bass Sound, Up to 50 Total Hours of Playback with Speed Charge, Ambient Aware & Talk Thru (Black)",4.0,4083,2000,109.95,94.12,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Lenovo Flagship Chromebook, 14'' FHD Touchscreen Slim Thin Light Laptop Computer, 8-Core MediaTek Kompanio 520 Processor, 4GB RAM, 64GB eMMC, WiFi 6,Chrome OS, Abyss Blue",4.3,925,1000,201.4,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",4.0,5,0,59.99,0.0,79.99,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,0,0.0,2025-09-01,False,False,,Mon,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:25,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",4.8,5207,20000,25.47,0.0,0.0,False,True,No Coupon,Ships to Pakistan,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"Energizer MAX AA Batteries (16 Pack), Double A Alkaline Batteries",4.8,172,1000,16.19,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",4.4,45,0,179.99,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 65 Tri-color Ink Cartridge for HP Printers | Works with Printer Series: AMP 100, DeskJet 2600, 3700; ENVY 5000 | Eligible for Instant Ink | N9K01AN",4.7,48774,5000,,24.89,0.0,False,False,No Coupon,,Manufacturing practices,2025-08-21 11:21:52,0,0.0,,False,False,,,Manufacturing practices,0
Meta Quest 3S 256GB | Batman: Arkham Shadow Included — 30+ Games Included with Meta Horizon+ Access with Starter Bundles — Play More for Less,4.6,1424,1000,,399.99,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"Energizer 2016 Batteries (2 Pack), 3V Lithium Coin Batteries With 3-in-1 Child Shield",4.7,7439,10000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"Amazon Basics Classic Lined Notebook, 240 Pages Hardcover, 5 x 8.25-Inch, Black",4.7,63155,7000,7.68,0.0,8.54,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP 202A Black Toner Cartridge | Works with HP Color LaserJet Pro M254, HP Color LaserJet Pro MFP M281 Series | CF500A",4.7,3285,2000,,88.89,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"Amazon Basics USB-C to USB-C Fast Charger Cable, 480Mbps Speed, USB-IF Certified, for Fast Charging Apple iPhone 16/15, iPad, MacBook, Samsung Galaxy, Tablets, Laptops, 6 Foot, White",4.6,15516,10000,6.0,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"Apple 2024 MacBook Pro Laptop with M4 Pro, 14‑core CPU, 20‑core GPU: Built for Apple Intelligence, 16.2-inch Liquid Retina XDR Display, 24GB Unified Memory, 512GB SSD Storage; Space Black",4.8,390,500,,2.0,0.0,False,False,No Coupon,,Energy efficiency,2025-08-21 11:21:52,0,0.0,,False,False,,,Energy efficiency,0
"LISEN for iPad Holder Car Mount Road Trip Essentials Activities for Kids Car Accessories Women Interior, 3 in 1 Tablet Holder Backseat Camping Car Organizer Back Seat Headrest iPad Mount",4.4,1630,7000,17.99,0.0,24.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"SAMSUNG 32"" UJ59 Series 4K UHD (3840x2160) Computer Monitor,VA Panel, HDMI, Display Port, Eye Saver/Flicker Free Mode, FreeSync, LU32J590UQNXZA, Black",4.1,3463,1000,339.99,195.2,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"HP ENVY Inspire 7255e Wireless Color Thermal Inkjet Printer, Print, scan, copy, Easy setup,Mobile printing, Best-for-home, 3 month Instant Ink trial included",4.1,2458,1000,139.99,134.0,199.99,False,False,No Coupon,"Delivery Mon, Sep 1",Works with Alexa,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,Works with Alexa,0
CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 6400MHz CL36-48-48-104 1.35V Intel XMP 3.0 Desktop Computer Memory - Black (CMH32GX5M2B6400C36),4.7,1566,2000,109.99,0.0,129.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"Duracell - CopperTop C Alkaline Batteries with recloseable package - long lasting, all-purpose C battery for household and business - Pack of 12",4.8,4847,5000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"KODAK 10.1 Inch WiFi Digital Picture Frame,1280x800 HD IPS Touch Screen, Electronic Smart Photo Frame with 32 GB Memory, Auto-Rotate, Instantly Share Photos/Videos Anywhere",4.1,264,0,85.99,0.0,0.0,False,True,Save $16.00  with coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,$16.00,0.0,2025-09-01,False,False,,Mon,None,0
"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",4.7,7235,500,69.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",Small Business,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,Small Business,0
"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",4.7,8,0,49.95,0.0,0.0,False,True,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"Apple Watch Series 7 (GPS, 45mm) Midnight Aluminum Case with Midnight Sport Band (Renewed)",4.1,2764,2000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"ASUS RT-AX86U Pro (AX5700) Dual Band WiFi 6 Extendable Gaming Router, 2.5G Port, Gaming Port, Mobile Game Mode, Port Forwarding, Subscription-free Network Security, VPN, AiMesh Compatible",4.4,1226,1000,169.99,0.0,199.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"Apple iPhone SE 3rd Gen, 64GB, Midnight - Unlocked (Renewed)",4.1,3152,1000,,0.0,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"Amazon 9W Official OEM USB Charger and Power Adapter for Fire Tablets, Kindle eReaders, and Echo Dot",4.7,17689,9000,,18.52,0.0,False,False,No Coupon,,None,2025-08-21 11:21:52,0,0.0,,False,False,,,None,0
"UGREEN USB A to USB B Printer Cable 5ft - High-Speed for HP, Canon, Brother, Samsung, Dell, Epson, Lexmark, Xerox, and More",4.7,44709,8000,5.69,0.0,0.0,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
"TP-Link WiFi Extender with Ethernet Port, Dual Band 5GHz/2.4GHz, Up to 44% More Bandwidth Than Single Band, Covers Up to 1200 Sq.ft and 30 Devices, Signal Booster Amplifier Supports OneMesh(RE220)",4.0,113148,6000,12.17,8.99,14.99,False,False,No Coupon,"Delivery Mon, Sep 1",None,2025-08-21 11:21:52,0,0.0,2025-09-01,False,False,,Mon,None,0
